GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic
1400000US37081015901,8.8,1409.7909397418862,1,11.6,7.6,76178.0,11.881533101045298,6.620209059233449
1400000US37071033203,10.7,1415.2776119590662,18,19.3,17.0,39953.0,37.46432939258052,22.339991846718306
1400000US37081011601,10.2,256.9448601651074,55,28.0,17.7,37143.0,37.36526946107784,11.696606786427145
1400000US37081014502,10.2,634.7617238060473,37,17.6,15.0,39024.0,33.90397481306572,13.931523022432112
1400000US37075920300,10.7,8608.007954828267,0,24.6,19.1,31571.0,0.4818594104308389,4.790249433106577
1400000US37067002603,8.7,1695.015370971493,14,10.8,6.8,52116.0,15.77424023154848,7.181620839363241
1400000US37097060200,13.5,1205.156860945264,10,30.2,19.1,31593.0,74.93627867459644,11.767204757858964
1400000US37089930502,8.6,2331.2601885996364,5,6.1,5.7,61129.0,3.5211267605633805,4.018227009113504
1400000US37079950101,10.7,4663.781080182451,1,15.8,23.2,42122.0,26.47058823529412,21.53361344537815
1400000US37081016502,8.5,1411.5906578407644,12,8.1,4.4,82781.0,14.943688014792404,10.741301059001511
1400000US37101040800,9.7,2155.348534460385,4,15.0,16.1,41375.0,20.593643288678752,14.3157341738902
1400000US37105030602,9.1,6327.757473813761,0,5.2,9.6,73345.0,9.41083432186635,4.98220640569395
1400000US37087920900,9.8,704.7229862963005,3,27.6,14.0,30978.0,1.3756613756613756,10.8994708994709
1400000US37085070802,10.3,1025.9494092708328,1,37.3,8.3,45993.0,12.266450040617384,10.682372055239645
1400000US37067004104,8.6,2921.726084870801,1,7.0,6.4,85125.0,11.701869385773248,2.015052197135227
1400000US37081012508,8.9,540.5580996502973,38,18.1,7.9,54420.0,14.582164890633765,1.79472798653954
1400000US37067001601,11.3,501.7443029770952,23,17.1,14.9,41474.0,85.31941031941031,4.33046683046683
1400000US37097061402,8.5,3035.9734311089987,2,9.2,4.8,69563.0,9.674234945705823,2.5172754195459035
1400000US37071031004,9.3,1236.5831880670287,10,7.1,3.4,49531.0,13.679745493107104,2.898550724637681
1400000US37081012707,13.0,611.2280785357973,28,39.7,15.9,29883.0,69.83050847457626,19.25423728813559
1400000US37085071204,9.0,10922.626165769929,0,6.9,8.8,79466.0,18.948957189901208,10.524149286498352
1400000US37103920300,10.7,17364.267378738376,0,30.3,18.6,32917.0,20.049428483163425,4.263206672845228
1400000US37081010100,12.3,1023.3680300065788,28,16.2,14.9,30789.0,65.54973821989529,17.539267015706805
1400000US37087921302,9.4,12489.850914851522,0,19.7,8.4,52428.0,0.0,0.8188331627430911
1400000US37067001901,12.3,544.1096941608184,32,46.6,23.8,24500.0,36.25621890547264,41.16915422885572
1400000US37071031001,10.8,1521.3153614261264,4,15.1,12.8,41382.0,3.331367924528302,16.951650943396228
1400000US37085071301,9.6,12167.604111483795,0,12.5,10.6,60865.0,21.226533166458072,12.015018773466831
1400000US37069060200,9.8,16946.61765695512,0,16.7,8.9,53843.0,12.607991360691145,6.182505399568035
1400000US37081016702,9.4,5784.606646400775,0,6.3,8.0,52977.0,6.754116662015071,11.945297236952277
1400000US37081016203,7.9,3869.765931031355,10,5.5,7.1,75758.0,17.254023222652272,5.724180077408841
1400000US37085071002,9.3,10592.109014157011,0,7.6,8.6,66810.0,7.746878547105562,11.37911464245176
1400000US37067003004,9.2,608.7039398531775,13,11.2,5.4,62245.0,8.247134470226447,6.541794800111826
1400000US37101040901,9.2,3384.2153453741234,1,6.8,13.3,72658.0,16.332402471016334,15.765422696115769
1400000US37085071101,9.9,13223.61286251685,0,14.9,13.8,46118.0,11.612727767201523,18.13978787054664
1400000US37081012617,10.6,652.2373452625372,40,17.4,16.9,45036.0,50.51364837100088,14.79307308482536
1400000US37081014412,9.4,1732.8632213977974,21,6.4,8.5,50625.0,27.0460358056266,9.143222506393862
1400000US37085071401,10.1,5677.270507413136,0,11.1,18.2,48321.0,16.76933607118412,22.29066849190053
1400000US37081016204,7.8,1670.4658847697438,31,3.2,7.9,106083.0,15.90013140604468,4.424003504161191
1400000US37107010300,15.9,1109.322795772727,7,63.4,17.6,11278.0,97.4947807933194,1.670146137787056
1400000US37067003108,10.6,2697.9769155435606,13,20.4,17.8,35811.0,6.279434850863422,33.01936159079016
1400000US37087921301,9.0,10661.280279367984,0,10.8,10.9,69426.0,0.0,3.097257841783389
1400000US37089930703,8.9,3349.9832469937724,1,5.3,4.3,51202.0,1.1902708297395204,4.071071243746766
1400000US37081015707,8.9,3238.452784904359,11,11.4,2.8,66544.0,15.278219395866454,2.8139904610492845
1400000US37093970401,12.1,8954.506810153884,0,21.2,20.8,37049.0,15.290602933188485,7.224334600760455
1400000US37081014410,9.9,904.9202319630024,16,12.1,5.5,39889.0,35.0841407445181,5.558388577256502
1400000US37067003804,9.0,505.3774606416868,15,10.3,9.7,50385.0,16.80446465481604,3.038445638693675
1400000US37067004102,9.7,5157.178871824585,0,14.7,5.9,65145.0,7.199763942165831,4.426084390675715
1400000US37081012607,9.5,646.2270198003974,41,15.2,13.6,61442.0,28.24514655500571,14.76969927674153
1400000US37077970101,10.3,16210.190742606608,0,18.6,5.6,55640.0,31.76784249384741,1.8047579983593112
1400000US37081014000,10.5,432.2089454983017,56,29.2,16.9,30333.0,29.43075117370892,15.316901408450704
1400000US37081016600,9.7,846.897102582524,1,15.2,11.7,60231.0,5.560458958517211,4.10414827890556
1400000US37071032505,9.7,778.1944738451774,15,7.2,8.2,53601.0,36.00303183425972,6.947953511874684
1400000US37067003105,9.8,2836.162508486504,2,8.7,11.4,52558.0,14.775445123571618,3.2952431570555407
1400000US37085070904,9.3,8288.353167163319,0,11.6,16.1,54315.0,21.90224570673712,21.030383091149275
1400000US37097060801,10.1,10603.9522923473,0,12.3,17.1,43958.0,7.126370455856895,13.84881708020773
1400000US37067000700,12.6,204.2972917561721,39,32.9,16.3,26528.0,67.42627345844504,9.204647006255586
1400000US37107010600,10.1,1365.0663438689537,7,18.0,10.5,46149.0,56.94710879693067,0.9043573581803234
1400000US37081010701,8.8,625.5385752571217,58,16.3,6.4,61850.0,13.932172318973418,1.008249312557287
1400000US37081017000,9.1,7802.563137803047,0,13.2,8.3,59207.0,3.7598803674428543,7.306131168553728
1400000US37085071201,9.9,12851.440046276228,0,18.2,15.9,50000.0,16.50911546252532,16.070222822417286
1400000US37071033307,9.7,5708.710312216542,0,14.6,7.9,54730.0,11.564625850340136,4.664723032069971
1400000US37071031301,9.7,2702.6965616727084,9,9.7,14.8,54250.0,17.308202813910274,17.095832227236528
1400000US37067003307,9.0,492.102266450947,24,5.9,7.0,63687.0,19.622166246851386,7.909319899244332
1400000US37067001300,10.6,472.4346703112215,36,31.5,5.4,57909.0,22.926124638877425,3.2397853900123814
1400000US37081012509,7.8,1444.7745003262658,45,5.6,4.5,93977.0,11.380238369857748,1.768550557477893
1400000US37101041101,9.0,5730.393091327513,0,4.5,5.9,72034.0,14.079822616407982,9.916235525991624
1400000US37107010800,9.8,1911.178191261336,7,7.0,7.4,56225.0,42.05168363351605,5.168363351605325
1400000US37081013800,12.9,312.16295167364325,37,33.9,16.3,24853.0,61.05307145842039,23.86126201420811
1400000US37089930300,9.1,3749.9738180412087,2,14.7,16.6,52649.0,3.9941548952752073,26.12031173891865
1400000US37071032507,8.9,2714.773916542911,7,10.3,3.1,81138.0,12.586064445056458,3.607821536766731
1400000US37099950700,9.7,14029.829343956855,0,25.3,11.4,38719.0,0.0341646737273659,14.895797745131532
1400000US37081011400,13.9,1411.1022047386775,56,52.1,14.4,25357.0,84.30255402750491,5.992141453831041
1400000US37067003314,9.1,3173.397947387416,7,11.0,10.3,53804.0,9.705882352941178,9.647058823529411
1400000US37077970701,9.5,11375.16765893962,0,6.9,6.9,70574.0,14.5993413830955,6.439809732894256
1400000US37071033303,8.4,1067.391966908889,7,2.2,4.5,102909.0,4.96475635917867,1.6855654305853511
1400000US37103920100,10.8,19529.592518367248,0,16.0,13.8,42656.0,38.0184331797235,5.529953917050691
1400000US37097061408,8.8,5449.878830018202,0,8.6,3.2,93142.0,4.74537037037037,3.148148148148148
1400000US37067004011,9.0,1458.3478054317063,6,9.9,4.3,73149.0,7.963118189438391,1.5088013411567478
1400000US37097060500,9.3,1026.6873127137308,18,10.3,7.5,44149.0,31.85,6.375
1400000US37087920400,9.6,2321.734385875205,2,8.8,7.7,48684.0,0.5241090146750524,3.2494758909853245
1400000US37089930702,8.5,7865.317384954787,0,6.6,6.8,68365.0,2.215384615384615,2.1333333333333333
1400000US37067003908,7.9,1839.572368348397,14,7.7,1.4,132986.0,3.781094527363184,3.3499170812603647
1400000US37097060703,9.2,3062.1736212294586,2,9.1,13.1,64479.0,14.729370008873111,8.31115054717539
1400000US37071032508,8.9,4754.630570396116,1,3.6,2.6,98125.0,6.411290322580646,1.1693548387096775
1400000US37093970101,10.4,6421.617948625997,0,18.0,12.5,50911.0,39.726677422416245,16.41833538957958
1400000US37101041201,10.1,3372.0075637677583,1,13.9,14.2,53413.0,12.424753190464724,23.139898868287982
1400000US37089930800,8.8,1571.3626513359186,6,8.8,11.8,53385.0,1.1171171171171173,6.0
1400000US37077970703,10.9,3173.278631040548,2,18.8,10.7,38716.0,37.89017999544315,9.706083390293916
1400000US37081016009,8.4,559.9901460239265,15,8.2,3.6,83719.0,14.939822082679225,6.881214024071166
1400000US37071030601,9.7,2403.907462635627,3,12.9,4.7,41716.0,3.371212121212121,1.0227272727272727
1400000US37067001000,9.4,1294.451022821628,43,19.0,14.8,44750.0,24.496236950716195,19.39791211459092
1400000US37097060702,9.5,7209.205297550269,0,9.2,13.6,53784.0,13.134197232593896,7.313858994069844
1400000US37097061407,8.8,1296.709017655102,6,6.2,7.7,78980.0,2.875536480686695,0.6008583690987125
1400000US37065021000,11.6,2214.062060026326,4,36.4,9.3,27383.0,61.97604790419161,7.351962741184298
1400000US37081011102,12.1,1552.328989947779,38,23.5,16.6,38139.0,87.88321167883211,4.306569343065694
1400000US37089931902,8.6,7061.758328812151,0,8.5,9.0,78630.0,0.949263502454992,3.109656301145663
1400000US37081016506,8.7,1976.4204813921208,23,6.2,7.0,83480.0,24.78269267915781,5.099478462429978
1400000US37097060602,8.5,3544.5281629723986,4,5.9,9.7,69063.0,3.52078239608802,2.9828850855745723
1400000US37067004005,8.3,2536.4859973547523,4,3.7,2.1,85833.0,5.715532286212914,3.097731239092496
1400000US37067004009,8.6,2412.540397843563,1,4.6,1.8,77730.0,2.0828859780974875,2.533820055829933
1400000US37067003803,9.3,2376.3927239594705,12,12.2,7.9,63476.0,28.66788321167883,5.784671532846716
1400000US37097061001,9.2,5102.147973526688,0,10.8,8.9,60444.0,5.927051671732523,2.1529888551165146
1400000US37071032302,10.5,549.4419021841859,10,15.3,11.6,36959.0,16.346477923828783,7.751937984496124
1400000US37097061602,8.7,837.1665858099848,5,6.3,6.9,70782.0,5.529146860145109,12.947210407805851
1400000US37071032900,10.4,703.8779745515284,24,13.8,6.7,46548.0,44.05543398978848,6.661804035983467
1400000US37065020700,11.0,11491.235802126324,0,17.4,9.6,46818.0,64.49426485922837,1.094890510948905
1400000US37081012504,9.6,564.8483283156534,62,24.9,18.3,38625.0,39.908519153802175,4.5168667810177245
1400000US37081014406,11.2,1026.6761244905465,17,21.1,14.7,36500.0,68.6723602484472,8.656832298136646
1400000US37071032402,8.6,5873.572801074484,0,4.9,8.5,100900.0,4.419378698224852,0.7396449704142012
1400000US37071030204,9.0,2674.191179956377,5,3.9,3.6,83025.0,15.439702091091378,2.262961902033801
1400000US37067002200,8.3,666.519571348889,35,10.7,2.4,53445.0,5.048213272830402,3.460011344299489
1400000US37071032704,9.9,2189.563529220218,21,18.2,10.8,36534.0,27.474362031958027,8.371094681612211
1400000US37081015300,9.1,4704.9728451611845,1,8.4,3.1,78253.0,36.19703389830509,3.898305084745763
1400000US37087920300,9.8,2422.544493974162,1,12.3,9.5,47188.0,4.036013660353928,1.3970816516609748
1400000US37081016406,9.2,318.7742698436801,40,9.5,8.7,65694.0,25.380116959064324,6.853801169590644
1400000US37107011300,11.0,5885.400560885843,0,21.6,10.0,39336.0,30.6623716529092,7.892087779343668
1400000US37101041103,9.0,5331.647600400574,0,6.5,8.4,83536.0,13.456331465272967,7.020968452868208
1400000US37085070901,9.5,8342.307496047286,0,5.8,11.5,52618.0,14.373187238156625,24.20238478891396
1400000US37081016800,9.9,2587.682393471248,9,13.5,10.3,52096.0,35.30146049182375,13.45649731619024
1400000US37089931802,8.2,3448.03656072729,1,9.6,10.0,68110.0,1.4038876889848813,7.2570194384449245
1400000US37097060701,9.8,1898.001799276696,1,12.8,15.6,59405.0,8.018684312962241,21.05877773452705
1400000US37067003909,8.3,1262.161597555933,19,4.2,3.1,84792.0,5.207394048692516,9.648331830477908
1400000US37083930501,11.8,2430.786941215729,4,17.8,13.1,34756.0,52.13605442176871,0.0
1400000US37071030401,9.6,6455.158067383325,0,10.0,8.2,60405.0,0.2341372044017794,3.9803324748302495
1400000US37087920600,8.9,3820.064654280213,1,11.7,13.0,64872.0,0.0,5.659600740893188
1400000US37081010800,9.1,870.1559813802926,57,16.9,6.8,57386.0,30.22661985317587,2.776891158633897
1400000US37103920200,11.5,18226.651089896182,0,31.6,14.8,35781.0,32.7209705372617,3.9168110918544192
1400000US37067000301,14.3,1493.2379340068317,38,38.3,13.6,16952.0,87.89020452099031,1.829924650161464
1400000US37089931600,8.9,3428.0789440376902,5,11.7,10.3,46313.0,0.0,2.009950248756219
1400000US37071030501,10.0,4027.712059005,5,15.4,6.5,50750.0,2.339812814974802,4.7156227501799854
1400000US37069060700,10.1,11629.45757281437,0,12.9,12.2,55222.0,23.93991550618057,9.2473791268972
1400000US37067002702,11.5,786.536582631165,25,25.1,16.2,31316.0,60.51654287643484,13.301823092505064
1400000US37081012706,12.9,909.1943316750668,26,34.5,25.3,30920.0,77.14201008004744,8.064037948413876
1400000US37101041502,9.2,6489.812627265316,0,4.5,8.3,75406.0,14.417214584578602,8.332337118947999
1400000US37067002901,10.6,4774.017982515894,2,16.6,15.4,44816.0,26.787198669991685,15.96009975062344
1400000US37081016306,8.7,1842.0574736354124,12,4.2,5.5,59257.0,37.9833206974981,2.3881728582259285
1400000US37097061406,8.2,6147.9112880882485,0,7.9,4.5,149107.0,1.0796496231411692,1.79262578936647
1400000US37067003905,9.0,629.4415046125856,27,8.5,8.4,43165.0,17.0662100456621,10.131278538812785
1400000US37099950300,9.6,5789.322201183558,0,15.1,14.0,45720.0,0.7099064214262665,1.2907389480477574
1400000US37071031101,10.1,604.9079973930284,10,16.6,16.1,46938.0,18.115702479338843,3.43801652892562
1400000US37089930200,9.6,8572.513860534853,0,10.0,16.2,45495.0,1.0631644777986242,20.93495934959349
1400000US37067000500,13.8,836.1119998149056,38,45.4,23.9,20243.0,75.69352708058125,20.431527961250552
1400000US37087920102,9.1,16544.219788648443,0,6.1,9.1,55701.0,0.0,1.7414965986394555
1400000US37109070100,9.9,617.1918266687807,10,22.5,6.3,41117.0,10.282926829268291,13.5609756097561
1400000US37097061302,9.8,5413.194506080172,0,9.5,12.5,65000.0,8.92707460184409,6.936295054484493
1400000US37067000801,16.2,360.8475501984887,34,65.7,8.7,11850.0,70.13827596351868,8.914386584289497
1400000US37067002804,9.6,2188.836703307743,15,14.1,7.8,49837.0,31.48059415428845,26.92860565404888
1400000US37097061003,9.7,1992.61129241275,14,7.8,6.2,53479.0,15.33980582524272,10.606796116504857
1400000US37101040902,9.6,2116.14333319356,2,7.9,15.4,60513.0,13.084230525649144,9.449018366054466
1400000US37081014200,12.4,805.2244725288402,52,32.3,23.9,31524.0,62.69139529868449,7.246064265689023
1400000US37067003312,9.0,3198.158486748394,4,4.2,6.8,64400.0,16.78281068524971,3.426248548199768
1400000US37087921100,9.5,2668.3804810054453,3,12.4,3.2,54464.0,1.6578749058025624,0.8666164280331574
1400000US37087921000,9.1,2788.2587793359035,2,5.7,5.8,47500.0,4.146881924659702,10.509654954099398
1400000US37081014411,11.8,1035.5071383608092,22,15.3,10.2,37500.0,60.4180491041805,8.178500331785003
1400000US37101040301,11.2,4118.53187429898,2,30.4,18.5,30435.0,33.55786895284752,27.63829352929169
1400000US37081016205,8.4,1694.4873522740377,24,5.6,2.6,78446.0,18.29847908745247,10.836501901140684
1400000US37081011101,13.0,372.4067391706385,34,28.9,12.5,26406.0,73.20920610292217,13.576415826221876
1400000US37073970100,9.9,23229.542353031087,0,6.6,6.9,44459.0,33.31626120358514,0.0
1400000US37071030102,9.5,379.37956266538265,7,4.6,5.3,59688.0,26.50211917227624,1.0969832959361756
1400000US37081016701,9.7,2276.2153957751484,5,6.1,10.2,56771.0,51.80682764363031,9.508742714404663
1400000US37067001800,11.8,747.2727285267599,31,21.6,21.1,29388.0,57.358402971216336,34.84215413184772
1400000US37081015600,8.6,5184.681176188991,0,4.9,3.6,100901.0,9.363260706235913,5.803906836964688
1400000US37081011200,13.8,503.1380365934873,52,39.1,6.3,17004.0,84.45217967843527,3.000165755014089
1400000US37093970202,11.4,3647.68280678359,1,24.1,16.9,41684.0,34.30397727272727,9.943181818181818
1400000US37067003600,9.6,2025.137296726172,10,15.4,16.7,57647.0,20.894909688013136,29.29666119321292
1400000US37085070300,10.5,3864.533223424001,6,23.5,10.7,35634.0,30.08692216515212,8.790991702884234
1400000US37109070300,9.7,3642.6193561789287,5,18.3,8.2,40924.0,11.3741762265072,7.835001220405174
1400000US37065021500,10.9,13436.37352045964,0,14.1,8.3,39731.0,41.240544629349465,5.4160363086232985
1400000US37077970602,9.5,6348.689580400795,0,9.7,7.2,76051.0,13.211738571261543,10.101718695194668
1400000US37081012805,11.4,1045.860260289976,31,20.3,5.7,40463.0,76.41744548286604,2.242990654205608
1400000US37091950401,10.3,2694.3160273599387,2,14.3,8.5,49706.0,57.58601240834743,2.6508742244782857
1400000US37067004014,8.7,1035.2916927280469,6,6.6,5.5,62656.0,1.6308119361554476,4.02498265093685
1400000US37067003310,10.0,2114.4536356545555,11,9.3,14.3,63411.0,29.74406271616325,18.930136038736453
1400000US37097061404,8.3,1108.0017233423148,4,3.1,4.9,106842.0,2.9717682020802374,1.8202080237741456
1400000US37083930900,13.1,688.8238730105568,1,33.8,15.9,29375.0,84.24074440704811,0.0
1400000US37081011905,11.0,1951.9876078148427,12,15.6,16.9,41054.0,63.12041884816754,12.188481675392673
1400000US37097061201,9.0,2155.115880258909,5,7.6,10.7,77214.0,4.796402697976518,4.8963277541843615
1400000US37091950200,10.6,3836.9369592384087,1,21.1,10.0,41901.0,62.44769874476987,4.811715481171548
1400000US37071031800,11.8,884.4744442570739,21,27.8,14.2,40821.0,51.31851851851852,18.75555555555556
1400000US37079950200,10.6,11021.488018225367,0,16.5,18.1,42321.0,29.14250207125104,16.259320629660316
1400000US37071031401,11.1,1243.996798305642,24,12.1,6.5,44803.0,27.71303714493809,6.737072104879825
1400000US37065021200,10.8,1474.7166783780056,6,25.4,3.2,27446.0,50.291302538493554,1.4565126924677487
1400000US37067001200,7.9,1610.8420433492254,44,9.8,1.6,108065.0,7.533902561526871,1.0045203415369162
1400000US37071032506,10.1,1659.9830335074987,9,16.4,8.0,39856.0,25.638686131386866,14.476885644768856
1400000US37105030401,10.3,1737.9720830081542,12,19.3,20.6,41296.0,35.12839690850162,36.2253802044378
1400000US37099950900,8.3,22490.49871279342,0,18.0,11.3,53024.0,0.0,2.936170212765957
1400000US37089931200,9.6,637.4907552130525,9,20.9,12.1,29282.0,7.317073170731707,8.92774965485504
1400000US37067002001,12.1,848.396231032451,28,41.4,13.6,27576.0,38.41010401188708,26.33729569093611
1400000US37099940200,11.3,6486.983485874775,0,22.9,27.6,36515.0,0.7587003133762164,9.96206498433119
1400000US37081010401,8.2,813.0269352238624,50,12.4,12.3,56250.0,3.89202762084118,4.959196484620213
